Elysium,"[u'president', u'radiation', u'year 2154', u'thief', u'space station', u'factory', u'future', u'secretary of defense', u'bound and gagged', u'murder', u'ak 47', u'sick child', u'employer employee relationship', u'shot to death', u'surveillance', u'radiation poisoning', u'car flip', u'earth viewed from space', u'deportation', u'bilingualism', u'devastated landscape', u'helicopter', u'warrior', u'ecological disaster', u'dystopia', u'vomit', u'home invasion', u'stabbed in the stomach', u""character repeating someone else's dialogue"", u'surveillance drone', u'helicopter crash', u'stabbed with glass', u'stabbed with a sword', u'breaking a mirror', u'industrial accident', u'corrupt official', u'surface to space missile', u'dark future', u'outer space', u'download', u'grenade launcher', u'dark hero', u'on the run', u'shotgun', u'illegal immigrant', u'orphan', u'broken arm', u'power armor', u'looking at self in mirror', u'social commentary', u'written by director', u'violence', u'mansion', u'shot in the chest', u'betrayal', u'body armor', u'blown to bits', u'title appears in writing', u'stabbed in the chest', u'space shuttle', u'22nd century', u'martial arts', u'stabbed in the neck', u'pig', u'robotic exoskeleton', u'tanning bed', u'face blown off', u'machete', u'sword', u'advanced technology', u'tattoo', u'robot', u'tough guy', u'year 2159', u'one percenter', u'assassin', u'fist fight', u'little girl', u'shot in the head', u'blockbuster', u'exploding car', u'regeneration', u'blood spatter', u'hand grenade', u'child using crutches', u'young version of character', u'2150s', u'main character dies', u'gun battle', u'armory', u'death of hero', u'forcefield', u'armored car', u'stabbed in the belly', u'class differences', u'shaky cam', u'insensitive boss', u'race against time', u'terminal illness', u'gore', u'smuggler', u'stabbed to death', u'man kills woman', u'head ripped off', u'billionaire', u'heist', u'threatened suicide', u'bodyguard', u'sociopath', u'explosion', u'overpopulation', u'artificial intelligence', u'los angeles california', u'computer hacker', u'nurse', u'brawl', u'knife', u'falling from height', u'no opening credits', u'flashback', u'mother daughter relationship', u'cyberpunk', u'nun', u'surgery', u'crash landing', u'man punching a woman', u'one word title', u'grenade', u'secret agent', u'spaceship crash', u'spacecraft', u'marijuana joint', u'fight', u'fight the system', u'slow motion scene', u'impalement', u'brain machine interface', u'leukemia', u'place name in title', u'death of protagonist', u'brain surgery', u'allegory', u'hitting a woman', u'2100s', u'shootout', u'class conflict', u'spaceship', u'tragic hero', u'exploding ship', u'self sacrifice', u'swimming pool', u'anti hero', u'exploding head', u'lifting person in air', u'police brutality', u'parole officer', u'knife fight', u'sitting on a swing', u'projectile vomiting', u'head blown off', u'death', u'pistol', u'interracial relationship', u'bus', u'child with leukemia', u'implanted memory', u'south african', u'stabbed in the hand', u'exploding body', u'flash drive', u'child murder', u'coup', u'locket', u'security camera', u'citizenship', u'mercenary', u'sleeper agent', u'android', u'fugitive', u'orphanage', u'hospital', u'machine gun', u'christ allegory', u'slum', u'bare chested male', u'punched in the face', u'explosive', u'robot factory', u'futuristic', u'chase', u'explosive bullet', u'subtitled scene', u'shot in the back', u'child in peril', u'machismo', u'robbery', u'ex convict', u'lens flare', u'megacorporation', u'healing', u'unlikely hero', u'city ruins', u'hostage', u'death of friend', u'death of child', u'independent film', u'title spoken by character', u'surprise ending']"
Planes,"[u'plane', u'veteran', u'air race', u'underdog', u'around the world', u'forklift', u'air crash', u'crash landing', u'cgi', u'racing', u'moonlight serenade', u'crop duster', u'mountain range', u'aircraft carrier', u'tree', u'propeller airplane', u'serenade', u'fighter plane', u'altered version of studio logo', u'teenage boy', u'little girl', u'tractor', u'disney animated feature', u'father son relationship', u'airfield', u'anthropomorphic vehicle', u'cow', u'village', u'aircraft tractor', u'computer animation', u'studio logo segues into film', u'airport', u'acrophobia', u'']"
The Lone Ranger,"[u'texas ranger', u'lone ranger', u'texas', u'comanche', u'train', u'outlaw', u'escape', u'white horse', u'horse', u'partner', u'warrior', u'1930s', u'native american', u'lawyer', u'death', u'shot in the shoulder', u'ambush', u'betrayal', u'explosion', u'mother son relationship', u'flaming arrow', u'campfire', u'mexican standoff', u'pocket watch', u'action hero', u'masked man', u'critically bashed', u'dead mouse', u'greed', u'rag doll', u'year 1869', u'masked vigilante', u'open grave', u'freeze frame', u'axe', u'father son relationship', u'facial disfigurement', u'captain', u'peanut in the shell', u'shot in the leg', u'prostitute', u'cowboy', u'toy gun', u'battlefield', u'1860s', u'dead bird', u'child in peril', u'corrupt businessman', u're boot', u'held at gunpoint', u'shot in the head', u'dog', u'cat', u'train derailment', u'laying railroad track', u'child with a gun', u'murder', u'reboot', u'death of husband', u'scorpion', u'map', u'rabbit', u'chase', u'revolver', u'train chase', u'shot to death', u'singing on a train', u'bow and arrow', u'threatened with a knife', u'monument valley', u'u.s. army', u'shackled', u'vigilante', u'subtitled scene', u'hostage', u'rifle', u'cannibalism', u'village', u'pacifist', u'gunfight', u'no title at beginning', u'two man army', u'spirituality', u'masked hero', u'train crash', u'building fire', u'william tell overture', u'steam locomotive', u'stuck in sand', u'scene during end credits', u'riding horse backwards', u'helium balloon', u'fight on a moving train', u'three word title', u'horse inside a train', u'death of brother', u'white hat', u'cave', u'badge', u'unconscious', u'bison', u'vengeance', u'tribe', u'box office flop', u'military', u'end of the line', u'bank robbery', u'outlaw gang', u'brothel', u'origin of hero', u'disfigurement', u'museum', u'dual wield', u'rogue soldier', u'burial ritual', u'train robbery', u'bank', u'barn', u'storytelling', u'press conference', u'no opening credits', u'revenge', u'throat slitting', u'brother brother relationship', u'hallucination', u'desert', u'jail cell', u'silver bullet', u'walking on top of a train car', u'silver mine', u""character repeating someone else's dialogue"", u'corrupt cop', u'train wreck', u'soldier', u'disguise', u'scar', u'cannibal', u'flash forward', u'birdcage', u'reluctant hero', u'tomahawk', u'battle', u'bullwhip', u'brass band', u'mask', u'based on tv series', u'passenger train', u'superhero', u'handcuffs', u""blood on one's mouth"", u'spit in the face', u'knife', u'old man', u'police officer killed', u'necklace yanked off', u'flashback sequence', u'crime fighter', u'wooden leg', u'shot in the back', u'rescue', u'fairground', u'massacre', u'fighting on the roof of a train', u'judo flip', u'monument national park', u'police station', u'gatling gun', u'remake', u'fire', u'locomotive', u'san francisco california', u'based on radio show', u'shot in the chest', u'shot in the face', u'dynamite', u'nonlinear timeline', u'told in flashback', u'good versus evil', u'adaptation', u'chained together', u'civil war veteran', u'star spangled banner', u'kidnapping', u'husband wife relationship', u'buddy comedy', u'presumed dead', u'heart ripped out', u'old west', u'red balloon', u'u.s. cavalry', u'stampede', u'carnival', u'train accident', u'conspiracy', u'outrunning explosion', u'unreliable narrator', u'bank vault', u'sword', u'close up of eye', u'freakshow', u'buried to the neck', u'ferris wheel', u'black comedy', u'indian', u'small town', u'hit by a train', u'grave', u'shot through a window', u'anti hero', u'man dressed as woman', u'face slap', u'silver', u'slapstick comedy', u'shootout', u'exploding bridge', u'violence', u'white stetson hat', u'shot in the hand', u'death of father', u'title spoken by character', u'character name in title', u'']"
Oblivion,"[u'drone', u'alien', u'space station', u'memory', u'surveillance', u'human versus alien', u'man falling', u'genetic engineering', u'shower', u'altered version of studio logo', u'fictional war', u'crash landing', u'brooklyn bridge', u'threatened with a knife', u'waterfall', u'vinyl', u'shootout', u'nasa', u'machine gun', u'combat', u'cloning', u'maintenance', u'electronic music score', u'gunfight', u'deception', u'swimming pool', u'empire state building manhattan new york city', u'booby trap', u'future', u'black and white scene', u'telescope', u'dog', u'binoculars', u'surrealism', u'stray dog', u'redhead', u'aircraft', u'cryonics', u'terraforming', u'yankees baseball cap', u'fight', u'martial arts', u'space travel', u'flying through a thunderstorm', u'self sacrifice', u'karate', u'revelation', u'artificial intelligence', u'cyberpunk', u'aerial drone', u'sex in a pool', u'some scenes in black and white', u'air battle', u'shot in the back', u'nuclear explosion', u'clone', u'stadium', u'spaceship crash', u'woods', u'spaceship', u'pentagon', u'soldier', u'outer space', u'exploding ship', u'kissing while having sex', u'nuclear bomb', u'boyfriend girlfriend relationship', u'one word title', u'kiss', u'mid air collision', u'kissing underwater', u'sniper', u'forest', u'nightmare', u'fighting with self', u'exploding body', u'bare chested male', u'desert', u'battle', u'abandoned library', u'husband wife relationship', u'cabin in the woods', u'whitehouse', u'resistance fighter', u'laser', u'robot', u'based on comic', u'death', u'motorcycle', u'romantic rejection', u'dream', u'brawl', u'titan the moon', u'voice over narration', u'social commentary', u'year 2077', u'suspense', u'starts with narration', u'shot in the belly', u'based on comic book', u'violence', u'astronaut', u'opening action scene', u'mushroom cloud', u'skinny dipping', u'cigar smoking', u'shot in the head', u'mexican standoff', u'space shuttle', u'pistol', u'chewing gum', u'love triangle', u'hologram', u'vertical takeoff', u'motorcycle riding', u'swimming underwater', u'melodrama', u'shot to death', u'washington d.c.', u'white house', u'ex soldier', u'fight the system', u'lightning', u'flashback', u'female astronaut', u'hand to hand combat', u'fist fight', u'no opening credits', u'new york city', u'engagement ring', u'war veteran', u'alien invasion', u'hanging upside down', u'knife fight', u'resistance', u'sniper rifle', u'spacesuit', u'erased memory', u'amnesia', u'written by director', u'2070s', u'premarital sex', u'knife', u'friendly fire', u'post apocalypse', u'goalpost', u'painting', u'rappelling', u'murder', u'electrocution', u'narrated by character', u'female nudity', u'two in a shower', u'dystopia', u'drawing', u'shot in the chest', u'lasersight', u'tear on cheek', u'explosion', u'ambush', u'washington monument', u'skyscraper', u'warrior', u'surprise ending']"
Insidious: Chapter 2,"[u'supernatural', u'police detective', u'wearing a sound wire', u'foot chase', u'fire extinguisher', u'out of body experience', u'tooth falling out', u'flashlight', u'haunted house', u'psychopath', u'breaking through a wall', u'apparition', u'other world', u'stabbed in the leg', u'vhs', u'stabbed with a needle', u'human monster', u'piano playing', u'strangle', u'abusive mother', u'tranquilizer', u'syringe', u'sequel', u'breaking through a door', u'nightmare', u'mother son relationship', u'child abuse', u'child in peril', u'evil man', u'bone saw', u'lantern', u'thrown through a window', u'title at the end', u'grand piano', u'demon', u'dollhouse', u'medium', u'rocking horse', u'tea kettle', u'hiding in a closet', u'serial killer', u'injection in leg', u'husband wife relationship', u'murder', u'year 1986', u'close up of eyes', u'photograph', u'pipe wrench', u'evil spirit', u'barricading a door', u'shrouded corpse', u'bad guy', u'hospital', u'suicide', u'strangulation', u'moving a bookcase', u'face slap', u'father son relationship', u'flashback', u'taser', u'bound and gagged', u'homicidal maniac', u'knocked out', u'knife', u'falling chandelier', u'imposter', u'metronome', u'video camera', u'tooth ripped out', u'hit with a baseball bat', u'vcr', u'hidden room', u'young version of character', u'mannequin', u'dark past', u'brother brother relationship', u'lucid dream', u""character repeating someone else's dialogue"", u'maniac', u'attacked with a knife', u'boy dressed as a girl', u'ghost', u'grandmother grandson relationship', u'red light', u'seance', u'alphabet dice', u'hit with a frying pan', u'red door', u'whispering', u'wooden chest', u'basement', u'possession', u'gas mask', u'roshambo', u'abandoned hospital', u'tooth', u'dice', u'punched in the face', u'interrogation', u'scene during opening credits', u'corpse', u'newspaper clipping', u'baby monitor', u'female doctor', u'piano', u'startled', u'second part', u'baby', u'cross dressing', u'hit with a hammer', u'police station', u'playing hot or cold', u'investigation', u'abused child', u'talking doll', u'nonlinear timeline', u'number in title', u'surprise ending']"
Saving Mr. Banks,"[u'disney', u'author', u'nanny', u'song', u'alcoholic', u'reference to mary poppins', u'three word title', u'hotel', u'composer', u'1960s', u'jelly', u'suppression of emotion', u'horse', u'young version of character', u'abbreviation in title', u'prudishness', u'mistrust', u'movie theatre', u'australia', u'coughing up blood', u'past and present', u'abusive childhood', u'making of a movie', u'blood', u'stuffed toy', u'dancing', u'flashback', u'filmmaking', u'nonlinear timeline', u'speech', u'audio tape', u'merry go round', u'giving a speech', u'premier', u'sketch', u'disneyland', u'cinema', u'corpse', u'period in title', u'loss of father', u'british', u'piano', u'uncompromising attitude', u'sick father', u'dysfunctional family', u'ptsd', u'movie theater', u'theme park', u'alcoholism', u'spinster', u'chip on shoulder', u'crying', u'bank', u'father daughter relationship', u""children's author"", u'non linear', u'reference to walt disney', u'carousel', u'pear', u'self pity', u'songwriting', u'traumatic childhood', u'death of father', u'based on true story', u'character name in title', u'']"
Turbo,"[u'snail', u'race', u'freak accident', u'accident', u'super speed', u'car race', u'nitrous oxide', u'underdog', u'garden', u'indianapolis 500', u'shell', u'freeway', u'roadtrip', u'argument', u'racer', u'cross country', u'brother brother relationship', u'indianapolis indiana', u'road trip', u'no title at beginning', u'fast food restaurant', u'french canadian', u'victory', u'wrecked car', u'truck driver', u'taco', u'one word title', u'scared child', u'highway travel', u'drag racer', u'injury', u'tomato', u'referee', u'shopkeeper', u'supercharger', u'crow', u'indianapolis speedway', u'car mechanic', u'social media', u'car racing', u'rescue', u'number 5', u'impossible dream', u'strip mall', u'on the road', u'midwest', u'singing in a car', u'speed', u'team', u'bicycle', u'rapping in a car', u'car crash', u'tour bus', u'idol', u'no opening credits', u'chase', u'pit stop', u'studio logo segues into film', u'cross country trip', u'finger bite', u'character name in title', u'']"
2 Guns,"[u'money', u'undercover', u'fugitive', u'dea agent', u'bank', u'undercover agent', u'drug cartel', u'on the run', u'shot in the leg', u'home invasion', u'border patrol', u'reference to tori amos', u'target practice', u'money falling through the air', u'female agent', u'wisecrack humor', u'border crossing', u'machine gun', u'chase', u'car chase', u'waitress', u'nonlinear timeline', u'regret', u'jail cell', u'zippo lighter', u'helicopter crash', u'hostage', u'cigarette smoking', u'escape', u'based on comic book', u'dune buggy', u'chicken', u'u.s. navy', u'blood', u'hotel', u'motel', u'barn', u'interrogation', u'hook for hand', u'hit by a car', u'safe deposit box', u'helicopter', u'security guard', u'disguise', u'rifle', u'machete', u'heist', u'shot in the shoulder', u'hanging upside down', u'conspiracy', u'admiral', u'car accident', u'race against time', u'gasoline', u'gunfight', u'shot in the arm', u'cow', u'tattoo', u'southern accent', u'jumping through a window', u'military base', u'head blown off', u'swat team', u'gangster', u'surveillance', u'slaughterhouse', u'corpus christi texas', u""character's point of view camera shot"", u'bound and gagged', u'partnership', u'stealing a car', u'diner', u'drug dealer', u'bulletproof vest', u'punched in the face', u'car crash', u'bull', u'kidnapping', u'stampede', u'violence', u'based on comic', u'double cross', u'police station', u'rocket launcher', u'death', u'winking', u'baseball bat', u'u.s. mexico border', u'exploding car', u'assassin', u'arrest', u'corruption', u'crime boss', u'murder', u'explosive', u'close up of breasts', u'stealing money', u'dog', u'hit in the crotch', u'key', u'uh 1 huey helicopter', u'tied to a chair', u'shot in the chest', u'bodyguard', u'bag of money', u'frame up', u""character repeating someone else's dialogue"", u'border guard', u'mexico', u'shotgun', u'revolver', u'shootout', u'urination', u'pistol', u'foot chase', u'flashback', u'cia', u'money falling from the air', u'silencer', u'hung upside down', u'bank vault', u'stabbed in the hand', u'shot in the knee', u'neo noir', u'answering machine', u'cell phone', u'ranch', u'mexican standoff', u'barbecue', u'explosion', u'cia agent', u'naval officer', u'shot to death', u'corpse', u'beating', u'reference to albert einstein', u'framed for murder', u'security camera', u'fbi', u'killing an animal', u'bechdel test failed', u'shot in the back', u'boyfriend girlfriend relationship', u'interracial relationship', u'revenge', u'topless female nudity', u'russian roulette', u'pickup truck', u'masked man', u'camaraderie', u'based on graphic novel', u'sniper', u'woman in bra and panties', u'horse', u'lens flare', u'organized crime', u'black comedy', u'ak 47', u'subjective camera', u'knife', u'no opening credits', u'slow motion scene', u'naval base', u'goat', u'safe', u'drug lord', u'shot through a window', u'apartment', u'held at gunpoint', u'veterinarian', u'torture', u'fire', u'reference to frankenstein', u'severed head', u'gold tooth', u'bank robbery', u'blood splatter', u'handcuffs', u'assassination attempt', u'buddy comedy', u'gas explosion', u'sniper rifle', u'stable', u'love triangle', u'exploding building', u'betrayal', u'shot in the head', u'freeze frame', u'hit with a baseball bat', u'hand grenade', u'subtitled scene', u'uzi', u'desert', u'deception', u'impalement', u'shot in the forehead', u'femme fatale', u'bullet wound', u'number in title', u'']"
White House Down,"[u'president', u'white house', u'secret service', u'tour', u'bunker', u'fight', u'treason', u'explosion', u'coup', u'terrorist', u'armory', u'secret service agent', u'launch code', u'fire', u'helicopter', u'peace treaty', u'mixed martial arts', u'exploding helicopter', u'commando mission', u'media coverage', u'terrorism', u'bodyguard', u'grenade', u'bomb', u'punched in the face', u'reporter', u'interrogation', u'u.s. presidential flag', u'sikorsky sh 3 sea king helicopter', u'violence', u'african american', u'commando', u'hand to hand combat', u'world war three', u'disarming someone', u'beating', u'fist fight', u'fgm 148 javelin missile', u'shot in the forehead', u""singing for he's a jolly good fellow"", u'driving into swimming pool', u'held at gunpoint', u'hostage situation', u'car accident', u'battle', u'security camera', u'u.s. president', u'rescue', u'c4 explosives', u'die hard scenario', u'commando raid', u'two man army', u'politician', u'reference to wikileaks', u'lens flare', u'knife throwing', u'general', u'bag over head', u'color in title', u'reference to george washington', u'shot to death', u'corrupt politician', u'pocket watch', u'u.s. capitol building', u'fistfight', u'shot through a window', u'political corruption', u'squirrel', u'female agent', u'washington d.c.', u'rpg', u'airforce one', u'vengeance', u'reference to twitter', u'shot in the back', u'race against time', u'tattoo', u'shrine to a dead son', u'deception', u'reference to youtube', u'u. s. marines dress uniform', u'movie theater', u'murder', u'hit with a chair', u'hiding in a closet', u'fbi', u'reference to abraham lincoln', u'stabbed in the foot', u'shot through a door', u'silencer', u'timebomb', u'uh 60 blackhawk helicopter', u'swat team', u'elevator', u'shoulder holster', u'air strike', u'car crash', u'stabbed in the back', u'terrorist plot', u'computer hacker', u'mercenary', u'scene during opening credits', u'terminal cancer', u'knife fight', u'nicotine gum', u'f 18 hornet', u'trident submarine', u'shotgun', u'car crashing through a window', u'shot in the leg', u'plane shot down', u'siege', u'punched in the chest', u'lost glasses', u'disguise', u'commando unit', u'special forces', u'cellphone video', u'prescription bottle', u'nuclear threat', u'ex husband ex wife relationship', u'oval office', u'shot in the chest', u'surveillance', u'washington monument', u'soldier', u'politics', u'hostile takeover', u'sniper', u'beaten to death', u'assault rifle', u'throat slitting', u'child in peril', u'reference to john f. kennedy', u'death', u'military', u'mother daughter relationship', u'stabbed to death', u'air force two', u'tank', u'u.s. vice president', u'tunnel', u'gatling gun', u'hitting a girl', u'camera phone', u'job interview', u'exploding airplane', u'kicked in the face', u'gunfight', u'jumping through a window', u'unlikely hero', u'terrorist attack', u'arsenal', u'elevator shaft', u'missile', u'lockheed martin f 22 raptor', u'riding on top of an elevator', u'exploding building', u'hit by a car', u'conspiracy', u'shrine to a dead soldier', u'delta force', u'tour guide', u'out of ammunition', u'murder of a police officer', u""character repeating someone else's dialogue"", u'survival', u'one day', u'rocket launcher', u'helicopter crash', u'father daughter relationship', u'martial arts', u'torture', u'lincoln memorial', u'ming vase', u'stabbed with a pen', u'putting on glasses', u'flamethrower', u'first lady', u'security guard', u'black u.s. president', u'fight in the restroom', u'one man army', u'exploding body', u'reference to mary todd lincoln', u'afghanistan veteran', u'marine one helicopter', u'u.s. army', u""attempted coup d'etat"", u'knife', u'betrayal', u'shot through a wall', u'senator', u'face slap', u'ak 47', u'flag waving', u'swimming pool', u'character says i love you', u'speaker of the house', u'hand grenade', u""breaking a bottle over someone's head"", u'exploding tank', u'husband wife relationship', u'political assassination', u'reference to marilyn monroe', u'machine gun', u'falling through a rooftop window', u'pager', u'paris france', u'library', u'national guard', u'revenge', u'news report', u'underwater scene', u'norad', u'rose garden', u'masked man', u'hostage', u'pistol', u'traitor', u'rogue agent', u'reference to gerald ford', u'painting', u'11 year old', u'warrior', u'car chase', u'cell phone', u'shootout', u'reference to thomas jefferson', u'limousine', u'kitchen', u'driving on grass', u'sniper rifle', u'filmed killing', u'box office flop', u'brawl', u'u.s. marine', u'american flag', u'reference to wikipedia', u'kidnapping', u'pentagon', u'three word title', u'helicopter shot down', u'slow motion scene', u'dog tags', u'shot in the head', u'sparkler on a cake', u'booby trap', u'surprise ending', u'']"
Mama,"[u'children', u'forest', u'car accident', u'aunt', u'doll', u'driving off a cliff', u'tear on cheek', u'jumping off a cliff', u'car crash', u'hiding in a closet', u'mother daughter relationship', u'girl with socks on', u'startled', u'restraining a child', u'ghost', u'one word title', u'walking in the woods', u'custody hearing', u'face slap', u'drawing on a wall', u'based on short film', u'some scenes in sepia', u'sibling relationship', u'surrogate mother', u'archive', u'dachshund', u'driving on an icy road', u'infant skeleton', u'hiding under a bed', u'big sister', u'suicide', u'cabin in the woods', u'death of sister', u'vision', u'mental asylum', u'starting a fire', u'baby crying', u'some scenes in black and white', u""child's drawing"", u'black socks', u'breathing hard', u'research', u'seizure', u'passionate kiss', u'falling down stairs', u'character name in title', u'title spoken by character', u'']"
Safe Haven,"[u'widower', u'husband wife relationship', u'hoodie', u'falling off a bicycle', u'parade', u'riding a bus', u'two word title', u'male singer', u'ghost', u'marina', u'spiral staircase', u'attacked from behind', u'woman in a bikini', u'split door', u'ferry', u'playing in the surf', u'surf fishing', u'pier', u'wanted poster', u'rowboat', u'caught in the rain', u'abusive husband', u'bare chested male', u'fireworks', u'walking in the woods', u'chick flick', u'waving an american flag', u'dance', u'house fire', u'cabin in the woods', u'building a sand castle', u'based on novel', u'surprise ending', u'']"
The Smurfs 2,"[u'smurf', u'altered version of studio logo', u'based on cartoon', u'sequel', u'studio logo segues into film', u'']"
The Best Man Holiday,"[u'christmas', u'second part', u'maternity ward', u'cartoon on tv', u'writer', u'brother sister relationship', u'female nudity', u'marijuana', u'baby girl', u'oral sex', u'bare breasts', u'ipad', u'stripper', u'sex in bed', u'football', u'topless female nudity', u'jealousy', u'prostitute', u'punched in the nose', u'terminal illness', u'sex tape', u'childbirth', u'numbered sequel', u'gay slur', u'fight', u'christmas tree', u'unfaithful wife', u'sequel', u'football player', u'loss of wife', u'ill wife', u'digit in title', u'sexual promiscuity', u'woman in bra and panties', u'miscarriage', u'funeral', u'disappointment', u'loss of job', u'resentment', u'best man', u'religious belief', u'crying man', u'flashback', u'dysfunctional family', u'sexual reference', u'panties', u'pregnant wife', u'racial slur', u'death of wife', u'frustration', u'family tragedy', u'infidelity', u'husband wife relationship', u'cancer', u'catfight', u'spitting blood', u""friend's wedding"", u'death of friend', u'independent film', u'number in title']"
Percy Jackson: Sea of Monsters,"[u'sea', u'golden fleece', u'quest', u'half brother', u'poseidon', u'whirlpool', u'long title', u'forcefield', u'sequel', u'sword', u'greek myth', u'poisoned', u'centaur', u'ampersand in title', u'swallowed', u'titan', u'demi god', u'second part', u'greek mythology', u'punctuation in title', u'amusement park', u'cyclops', u'satyr', u'boat', u'yacht', u'hermes', u'tree', u'magical tree', u'olympus', u'sea serpent', u'based on book', u'based on novel', u'character name in title', u'']"
